,Date,Open,High,Low,Close,Adj Close,Volume,Price Change,Percent Change,Tweet,text,Tweet URL,Positive,Neutral,Negative,Compound,TESLA
59,2018-05-08,60.16,61.549999,59.799999,60.394001,60.394001,29650000,0.357998,1.0,3332,"Replying to 
@Grimezsz
Love Powerglide too
youtube.com
Rae Sremmurd, Swae Lee, Slim Jxmmi - Powerglide ft. Juicy J
Subscribe for more: http://smarturl.it/RaeSremmurdYT""SR3MM"" out now http://smarturl.it/SR3MMMusic video by Rae Sremmurd, Swae Lee, Slim Jxmmi performing Powe...
31
625
2,535",https://twitter.com/elonmusk/status/993993468111241216,0.102,0.898,0.0,0.6369,0
60,2018-05-09,60.082001,61.402,60.009998,61.369999,61.369999,28637000,-0.147999,0.0,3330,"Night at the museum. G has mad skillzsz. Me not so much.
instagram.com
Vogue (@voguemagazine) • Instagram video
727
1,367
14.8K",https://twitter.com/elonmusk/status/994265259421548544,0.0,0.862,0.138,-0.4939,0
61,2018-05-10,61.5,62.598,60.821999,61.004002,61.004002,28258000,1.196,2.0,3360,"Tesla quarterly all-hands video. Love the shot of wild horses & Giga in winter
youtube.com
Tesla
Tesla’s mission is to accelerate the world’s transition to sustainable energy.
560
2,181
12.1K",https://twitter.com/elonmusk/status/994381742646554625,0.184,0.816,0.0,0.743,1
62,2018-05-11,61.540001,61.776001,59.816002,60.212002,60.212002,23398000,-0.821999,-1.0,3356,"Launching in ~4 mins
SpaceX
@SpaceX
 · May 11, 2018
Webcast of Falcon 9 launch is now live → http://spacex.com/webcast
457
1,216
13.5K",https://twitter.com/elonmusk/status/995033279731384320,0.0,1.0,0.0,0.0,0
63,2018-05-14,60.664001,60.987999,58.324001,58.394001,58.394001,36434000,-0.788002,-1.0,3354,"Lovely story
TESLARATI
@Teslarati
 · May 13, 2018
83-year-old drives cross-country in his Tesla Model 3 to fulfill lifelong dream - https://teslarati.com/83-year-old-tesla-model-3-cross-country-drive/…
409
3,392
50.9K",https://twitter.com/elonmusk/status/995820124656484352,0.283,0.717,0.0,0.8271,1
64,2018-05-16,56.765999,57.762001,56.312,57.296001,57.296001,28370000,0.370003,1.0,3392,"Will be presenting & taking questions  about The Boring Company plans for Los Angeles at 7pm on Thursday
817
1,284
19K",https://twitter.com/elonmusk/status/996692386385293312,0.0,0.897,0.103,-0.3182,0
65,2018-05-17,57.18,57.838001,56.793999,56.908001,56.908001,22103000,0.076,0.0,3390,"Listening to REALiTi
944
4,719
27.8K",https://twitter.com/elonmusk/status/997005264116105217,0.0,1.0,0.0,0.0,0
66,2018-05-18,56.93,56.93,54.799999,55.363998,55.363998,36259500,-0.908001,-2.0,3393,"Skip forward to see the most boring presentation ever
The Boring Company
@boringcompany
 · May 17, 2018
Now livestreaming our community info session in LA https://youtu.be/AwX9G38vdCE
325
1,024
10.9K",https://twitter.com/elonmusk/status/997337626469281792,0.0,0.847,0.153,-0.5984,0
67,2018-05-23,55.551998,55.981998,54.799999,55.813999,55.813999,29925500,-1.618,-3.0,3405,"Going to create a site where the public can rate the core truth of any article & track the credibility score over time of each journalist, editor & publication. Thinking of calling it Pravda …
14.8K
52.4K
211.3K",https://twitter.com/elonmusk/status/999367582271422464,0.109,0.891,0.0,0.5267,0
68,2018-05-24,55.68,56.222,54.978001,55.57,55.57,20883500,0.240002,0.0,3406,"For some reason, this is the best I’ve felt in a while. Hope you’re feeling good too 
3,248
15.1K
126.9K",https://twitter.com/elonmusk/status/999450636075778049,0.418,0.582,0.0,0.8885,0
69,2018-05-29,55.702,57.299999,55.23,56.751999,56.751999,28333000,1.371998,2.0,3453,"At risk of stating the extremely obvious, I am against threats of violence & abusive epithets in any forum. Please do not use them in my name or at all.
1,211
3,805
51.6K",https://twitter.com/elonmusk/status/1001532526878310400,0.053,0.644,0.303,-0.8979,0
70,2018-05-30,56.658001,59.001999,56.32,58.344002,58.344002,37448500,1.702,3.0,3502,"All items below will go to all Model 3s within next few months with V8.2 software. To report a bug or ask for a feature, press voice button, say “bug report” followed by issue description.
MacTechGenius
@MacTechGenius
 · May 30, 2018
Replying to @elonmusk @v_g_fischer and @ConsumerReports
Sounds good. Even though I have an early 3...the build quality is great!

Can we expect any of these features in a future update (my Tesla wishlist):
351
608
6,254",https://twitter.com/elonmusk/status/1001870372403167232,0.089,0.911,0.0,0.807,1
71,2018-05-31,57.442001,58.074001,56.585999,56.945999,56.945999,29598500,-0.927998,-2.0,3497,"Hell of a week
ClickHole
@ClickHole
 · May 30, 2018
More Bad Press For Elon: The Car Elon Musk Launched Into Orbit Has Fallen Back Down To Earth And Crushed Malala Yousafzai http://clckhl.co/T1oYFYX
Show this thread
1,477
22.1K
142.1K",https://twitter.com/elonmusk/status/1002041479777406976,0.03,0.691,0.278,-0.9216,0
72,2018-06-01,57.172001,58.389999,56.768002,58.363998,58.363998,27122000,0.315998,1.0,3498,"Glad you’re ok!
Zedd
@Zedd
 · May 31, 2018
There’s lots of “bad” news about Teslas w/ autopilot crashing. 
Just to show the other side too:
I once fell asleep driving home late at night on the highway (w/ autopilot on) and got woken up by it beeping + turning off music to wake me up. Would have prob been dead without it.
321
2,562
41.9K",https://twitter.com/elonmusk/status/1002682587800690688,0.042,0.894,0.064,-0.3802,1
73,2018-06-04,58.868,59.799999,58.709999,59.348,59.348,23989000,1.41,2.0,3544,"Am def not under any illusion that this will end illiteracy, but I hope it helps at least a little
forbes.com
Elon Musk-funded XPRIZE Is One Step Closer To Ending Global Illiteracy
Last September, Tesla and SpaceX Chief Elon Musk provided $15 million to the Global Learning XPRIZE. Recently, at an event at 3M’s Innovation Center in Washington DC, XPRIZE expanded the reach and...
751
2,627
21.4K",https://twitter.com/elonmusk/status/1003725887756386304,0.15,0.776,0.074,0.7184,1
74,2018-06-05,59.540001,59.560001,57.348,58.226002,58.226002,29976000,-0.239998,0.0,3550,"Replying to 
@ang3lwtf
Yup, we are extending the net area by a factor of 4
78
56
750",https://twitter.com/elonmusk/status/1003916871693791232,0.0,1.0,0.0,0.0,0
75,2018-06-06,60.099998,64.433998,59.495998,63.900002,63.900002,93836500,4.873997,8.0,3549,"Replying to 
@lexiheft
 and 
@Tesla
Coming soon
64
42
1,021",https://twitter.com/elonmusk/status/1004212406849978368,0.0,1.0,0.0,0.0,1
76,2018-06-07,63.23,66.0,62.716,63.217999,63.217999,71726500,1.566002,2.0,3543,"Tip of the day …
Elon Musk
@elonmusk
 · Jun 6, 2017
Replying to @abhimvyas
A 7 step facial treatment every morning. The mistake people make is stopping at 6.
405
930
12.4K",https://twitter.com/elonmusk/status/1004792846182801408,0.0,0.886,0.114,-0.4588,0
77,2018-06-08,63.799999,64.896004,63.43,63.532001,63.532001,41026000,-1.103996,-2.0,3542,"Running track in 
@SpaceX
 BF Spaceship will look something like this
GIF
1,113
6,912
47.6K",https://twitter.com/elonmusk/status/1004936605797212160,0.152,0.848,0.0,0.3612,0
78,2018-06-11,64.501999,66.931999,64.5,66.419998,66.419998,65917500,2.035995,3.0,3584,"Replying to 
@mayemusk
 and 
@kimbal
Back in the Precambrian era when the main form of life was a sponge
38
55
848",https://twitter.com/elonmusk/status/1006311825833541632,0.0,1.0,0.0,0.0,0
79,2018-06-12,68.940002,70.994003,67.599998,68.554001,68.554001,111737000,4.062004,6.0,3561,"Difficult, but necessary Tesla reorg underway. My email to the company has already leaked to media. Here it is unfiltered:
1,724
10.6K
63.6K",https://twitter.com/elonmusk/status/1006597562156003328,0.0,0.817,0.183,-0.5719,1
80,2018-06-13,69.342003,69.440002,67.959999,68.956001,68.956001,47349000,-1.554001,-2.0,3569,"Replying to 
@korihale
 @Tesla
 and 2 others
We use less than 3% cobalt in our batteries & will use none in next gen
287
1,054
12.4K",https://twitter.com/elonmusk/status/1006968985760366592,0.0,1.0,0.0,0.0,1
81,2018-06-18,71.080002,74.746002,70.900002,74.166,74.166,60366000,1.812004,2.0,3602,"Replying to 
@amendlocke
Your union brothers https://ilnews.org/news/statewide/testimony-uaw-rep-demanded-oral-sex-in-exchange-for-representation/article_af32a39c-fb0d-11e7-9623-0f0733ad841e.html…
116
178
1,517",https://twitter.com/elonmusk/status/1008859105883066368,0.0,1.0,0.0,0.0,0
82,2018-06-20,71.608002,72.875999,70.400002,72.444,72.444,41918500,-1.124001,-2.0,3655,"@Money23Green
 Thanks for coming by our car factory with 
@westcoastbill
. Tesla team was super fired up to see you! Congrats on your victory!!
66
333
6,235",https://twitter.com/elonmusk/status/1009571180989243392,0.294,0.61,0.096,0.8164,1
83,2018-06-21,72.400002,73.241997,69.253998,69.501999,69.501999,39835500,0.365998,1.0,3652,"Replying to 
@jacobin
 and 
@jacobinmag
Stop being such a Jacobin 
87
74
1,630",https://twitter.com/elonmusk/status/1009940354097807360,0.0,0.845,0.155,-0.296,0
84,2018-06-22,70.307999,70.449997,66.400002,66.725998,66.725998,51330500,-2.792,-4.0,3649,"Replying to 
@Kotaku
Infinity Work, the Reality game
147
400
6,272",https://twitter.com/elonmusk/status/1010279647622283264,0.0,1.0,0.0,0.0,0
85,2018-06-25,66.024002,67.694,65.5,66.601997,66.601997,34656500,-2.755997,-4.0,3697,"Replying to 
@xkcdComic
Could be very close call. Earth is ~4.5B years old & sun will expand to heat Earth beyond livable temp in ~0.5B years, so if advent of civilization took 10% longer, it wouldn’t have happened at all.
299
960
9,456",https://twitter.com/elonmusk/status/1011114064737693697,0.052,0.948,0.0,0.3182,0
86,2018-06-26,67.209999,68.709999,65.160004,68.400002,68.400002,37262500,1.015999,2.0,3689,"What would you love to see in a Tesla pickup truck? I have a few things in mind, but what do you think are small, but important nuances & what would be seriously next level?
24.2K
6,559
48.6K",https://twitter.com/elonmusk/status/1011672532838055937,0.122,0.829,0.049,0.4784,1
87,2018-06-27,69.0,70.157997,67.900002,68.900002,68.900002,41668500,1.447998,2.0,3691,"You’re welcome!
Ryan McCaffrey
@DMC_Ryan
 · Jun 26, 2018
Replying to @TheHoff525 and @elonmusk
This is crazy (in a good way)! Since I placed my order, the following things have happened:
-Bigger/better sport brakes added
-Red brake calipers added
-Aluminum pedals added

...And the price went DOWN by $6,000.

I am ECSTATIC right now!! Now I just need it in my garage! 
252
419
9,560",https://twitter.com/elonmusk/status/1011833857719451648,0.149,0.819,0.032,0.8658,0
88,2018-06-28,69.732002,71.403999,69.222,69.986,69.986,41990000,1.246002,2.0,3690,"Appreciate all the good wishes. First bday I’ve spent in the factory, but it’s somehow the best.
3,024
2,748
53.5K",https://twitter.com/elonmusk/status/1012416542724665346,0.405,0.595,0.0,0.872,0
89,2018-06-29,70.666,70.772003,68.482002,68.589996,68.589996,32462000,-0.631996,-1.0,3731,"Engineering is magic
2,556
28.9K
119.2K",https://twitter.com/elonmusk/status/1012783222386712576,0.0,1.0,0.0,0.0,0
90,2018-07-02,72.014,72.956001,65.970001,67.014,67.014,93799000,2.183998,3.0,3738,"Replying to 
@WillFealey
 @Tesla
 and 
@RadioFlyer
Sure
68
235
7,335",https://twitter.com/elonmusk/status/1013897145773166595,0.204,0.796,0.0,0.3182,1
91,2018-07-03,66.349998,66.498001,61.938,62.172001,62.172001,61413000,-6.458,-9.0,3734,"Whoop whoop
Slashdot
@slashdot
 · Jul 3, 2018
Juggalos Figured Out How To Beat Facial Recognition http://bit.ly/2NmwO40
496
2,624
16.1K",https://twitter.com/elonmusk/status/1014296276521836544,0.0,1.0,0.0,0.0,0
92,2018-07-06,60.990002,62.414001,60.400002,61.779999,61.779999,44327500,-0.463997,-1.0,3766,"Replying to 
@jeremysliew
It’s open so that others who are closer to the problem can consider this as one possible solution
109
503
8,395",https://twitter.com/elonmusk/status/1015355758471532549,0.085,0.815,0.1,-0.1027,0
93,2018-07-10,64.912003,65.536003,63.84,64.494003,64.494003,47357500,1.832004,3.0,3837,"Replying to 
@DonAndrewBailey
 @haydentiff
 and 2 others
Please lmk contamination levels of any kind when you test the water
56
43
701",https://twitter.com/elonmusk/status/1016820172685012992,0.222,0.778,0.0,0.6908,0
94,2018-07-11,63.16,64.388,63.014,63.792,63.792,24420500,-1.148003,-2.0,3802,"Stockholm: it’s not just a syndrome
988
3,588
39.1K",https://twitter.com/elonmusk/status/1017055691230466048,0.0,1.0,0.0,0.0,0
95,2018-07-12,64.286003,64.646004,62.554001,63.341999,63.341999,28606000,0.258004,0.0,3804,"So true
SwiftOnSecurity
@SwiftOnSecurity
 · Jul 11, 2018
The number of people who commit corporate espionage and financial crimes who are just absolute shit at being a criminal is always surprising.

People will literally Google how to commit crimes against their employer, at work. It’s fucking ridiculous. https://twitter.com/neilcybart/status/1016791972852445185…
Show this thread
173
431
6,104",https://twitter.com/elonmusk/status/1017327005057146880,0.163,0.69,0.147,-0.2263,0
96,2018-07-13,63.116001,63.916,61.849998,63.773998,63.773998,29349000,-0.730004,-1.0,3803,"Wrote in Grimoire, joined Fellowship
475
719
12K",https://twitter.com/elonmusk/status/1017911319884959744,0.0,1.0,0.0,0.0,0
97,2018-07-17,61.762001,64.947998,61.700001,64.538002,64.538002,34981000,1.915997,3.0,3851,"Replying to 
@lrroberts87
Good point
165
61
1,309",https://twitter.com/elonmusk/status/1019368951782957056,0.293,0.707,0.0,0.4404,0
98,2018-07-18,65.0,65.099998,63.25,64.769997,64.769997,28121000,0.152,0.0,3846,"I wish
Tao Lin
@tao_lin
 · Jul 18, 2018
I recommend losing or breaking your phone
1,003
1,489
17.9K",https://twitter.com/elonmusk/status/1019667206034972672,0.218,0.672,0.109,0.3818,0
99,2018-07-20,64.246002,64.648003,62.341999,62.716,62.716,25811000,-0.059997,0.0,3873,"Replying to 
@danfromtheweb
Figuratively, literally or both?
187
143
5,039",https://twitter.com/elonmusk/status/1020455936396152832,0.258,0.491,0.252,0.0258,0
100,2018-07-23,60.368,61.099998,58.571999,60.639999,60.639999,54964500,-3.548005,-5.0,3871,"Wall Street
TESLARATI
@Teslarati
 · Jul 22, 2018
Tesla short sellers drive Pulitzer-winning journalist off Twitter after glowing review of Model 3 Performance https://teslarati.com/tesla-model-3-performance-review-wsj-dan-neil-twitter/…
558
1,193
11.7K",https://twitter.com/elonmusk/status/1021263722944217093,0.0,1.0,0.0,0.0,1
101,2018-07-24,60.883999,61.543999,58.509998,59.486,59.486,47954000,0.444001,1.0,3908,"Replying to 
@appljd
Great!
40
26
564",https://twitter.com/elonmusk/status/1021616336798015488,0.423,0.577,0.0,0.6588,0
102,2018-07-25,59.348,61.924,58.900002,61.748001,61.748001,35377000,0.380001,1.0,3903,"Wagnerian
The Boring Company
@boringcompany
 · Jul 24, 2018
Rings on rings on rings
398
825
12K",https://twitter.com/elonmusk/status/1022048284599148545,0.0,0.874,0.126,-0.3182,0
103,2018-07-26,60.970001,62.139999,60.728001,61.330002,61.330002,23152500,0.215999,0.0,3904,"Worth another retweet. Hope Dan Neil returns to Twitter. He left due to relentless attacks from short-sellers, who constantly peddle fear, uncertainty & doubt about Tesla. Dan won the Pulitzer & is considered by many to be the best car critic in the world.
Tesla
@Tesla
 · Jul 19, 2018
“If you were hoping Tesla would fail on account of the Model 3 I’ve got bad news: This thing is magnificent” @WSJ 
https://wsj.com/articles/first-ever-review-of-the-tesla-model-3-performance-a-thrilling-modern-marvel-1532022533…
769
2,621
20.4K",https://twitter.com/elonmusk/status/1022430321696858113,0.167,0.631,0.201,-0.5267,1
104,2018-07-27,61.450001,61.537998,59.068001,59.436001,59.436001,28516500,-0.602001,-1.0,3905,"Replying to 
@WhatTheFFacts
What’s technology?
416
482
9,298",https://twitter.com/elonmusk/status/1022879510239170560,0.0,1.0,0.0,0.0,0
105,2018-07-30,59.18,59.220001,57.226002,58.034,58.034,34070500,-2.317997,-4.0,3921,"8-bit floating point?
706
595
8,155",https://twitter.com/elonmusk/status/1023748634242772992,0.0,1.0,0.0,0.0,0
106,2018-07-31,58.450001,59.664001,57.813999,59.627998,59.627998,25384500,0.444,1.0,3925,"Not having a big gas guzzler engine in front means there’s room for trunks in front & back, plus longer crumple zone for best safety of any midsize car
Tesla
@Tesla
 · Jul 31, 2018
It’s crazy how much stuff fits in a Model 3 twitter.com/AlguireTim/sta…
551
1,303
16.8K",https://twitter.com/elonmusk/status/1024360983970467840,0.126,0.83,0.043,0.6808,1
107,2018-08-01,59.598,60.599998,58.599998,60.167999,60.167999,50647000,0.935997,2.0,3920,"If you’re into video game development, consider applying to Tesla. We want to make super fun games that integrate the center touch screen, phone & car irl.
4,002
13.4K
68.3K",https://twitter.com/elonmusk/status/1024758123406323712,0.239,0.761,0.0,0.8176,1
108,2018-08-02,65.688004,69.998001,64.632004,69.907997,69.907997,116075000,9.398003,16.0,3936,"Replying to 
@DMC_Ryan
Will work with current hardware. OTA update.
54
34
535",https://twitter.com/elonmusk/status/1025138553867534337,0.0,1.0,0.0,0.0,0
109,2018-08-06,69.092003,70.996002,68.363998,68.398003,68.398003,42821500,-0.003998,0.0,3971,"Replying to 
@ChillinQuillen
 and 
@joerogan
Maybe Thursday
88
125
1,197",https://twitter.com/elonmusk/status/1026266053658038272,0.0,1.0,0.0,0.0,0
110,2018-08-07,68.767998,77.491997,67.830002,75.914001,75.914001,154379000,6.495995,9.0,3959,"Good morning 
3,833
3,468
43.2K",https://twitter.com/elonmusk/status/1026882735455916032,0.42,0.58,0.0,0.4404,0
111,2018-08-08,73.818001,76.528,73.424004,74.068001,74.068001,122856000,-0.963997,-1.0,3992,"Tesla deliveries & AP hardware chart by 
@lexfridman
 at MIT
466
1,186
10.3K",https://twitter.com/elonmusk/status/1027294935504936960,0.0,1.0,0.0,0.0,1
112,2018-08-10,70.800003,72.0,69.199997,71.098,71.098,57760000,-1.402,-2.0,4001,"Replying to 
@thesheetztweetz
 @Chubbies
 and 3 others
Awesome 
32
45
650",https://twitter.com/elonmusk/status/1028016698924793856,0.291,0.709,0.0,0.6249,0
113,2018-08-13,72.225998,72.638,69.804001,71.281998,71.281998,52319500,0.638,1.0,4015,"Replying to 
@Josh1C
Good idea, we will add this feature!
54
110
5,399",https://twitter.com/elonmusk/status/1028983518183837696,0.21,0.79,0.0,0.4926,0
114,2018-08-14,71.690002,71.839996,69.419998,69.528,69.528,34932000,-0.798004,-1.0,4014,"Replying to 
@Tesla
I’m excited to work with Silver Lake and Goldman Sachs as financial advisors, plus Wachtell, Lipton, Rosen & Katz and Munger, Tolles & Olson as legal advisors, on the proposal to take Tesla private
647
1,402
11.5K",https://twitter.com/elonmusk/status/1029171381584314368,0.093,0.907,0.0,0.4404,1
115,2018-08-16,67.982002,68.456001,66.764,67.089996,67.089996,30320000,-0.442002,-1.0,4012,"Defeating traffic is the ultimate boss battle
2,730
12K
87.1K",https://twitter.com/elonmusk/status/1029938219125694464,0.0,0.606,0.394,-0.6369,0
116,2018-08-21,62.122002,64.958,61.799999,64.379997,64.379997,65861000,3.257999,5.0,4025,"Read Eliot’s notes on The Waste Land https://en.m.wikipedia.org/wiki/The_Waste_Land…
593
681
4,882",https://twitter.com/elonmusk/status/1031936103891140608,0.0,0.781,0.219,-0.4215,0
